index,artist,track,album,album_name,album_type,album_date,album_tracks,album_pic,indexOf,genres,year,alphaname
733,Claude Debussy,"La boîte à joujoux, L. 128: I. Le magasin de jouets","Jeux, La Boite A Joujoux, Prelude A L'Apres Midi D'Un Faune","Jeux, La Boite A Joujoux, Prelude A L'Apres Midi D'Un Faune",Album,1992-07-30,"Prélude à l'après-midi d'un faune, L. 86 (10:58)/La boîte à joujoux, L. 128: Prélude (03:04)/La boîte à joujoux, L. 128: I. Le magasin de jouets (11:02)/La boîte à joujoux, L. 128: II. Le champ de bataille (09:42)/La boîte à joujoux, L. 128: III. La bergerie à vendre (07:08)/La boîte à joujoux, L. 128: IV. Après fortune faite (01:31)/La boîte à joujoux, L. 128: Épilogue (01:36)/Jeux, L. 126 (17:58",https://i.scdn.co/image/ab67616d00001e02c54ed9b9749c1a32018e255a,93.0,Classical/Impressionism/Post-romantic Era,1992,"Debussy, Claude"
710,Claude Debussy,"2 Arabesques, L. 66: No. 1 in E Major",Peaceful Classical: Piano,Peaceful Classical: Piano,Compilation,2024-07-20,"3 Gymnopédies: No. 1 in D Major (02:42)/24 Preludes, Op. 28, No. 4 Largo – E minor (01:57)/Nocturne No. 1 in E-Flat Major. Molto moderato (03:39)/2 Arabesques, L. 66: No. 1 in E Major (04:36)/24 Preludes, Op. 28, No. 1 Agitato – C major (00:35)/Piano Sonata No. 8 in C Minor, Op. 13 ""Pathétique"": II. Adagio cantabile (04:48)/Piano Sonata No. 12 in A-Flat Major, Op. 26 ""Funeral March"": II. Scherzo. Allegro molto (02:46)/24 Preludes, Op. 28, No. 23 Moderato – F major (00:58)/Nocturne No. 12 in G Major. Lento (02:13)/Préludes, Book 1, L. 117: No. 8, La fille aux cheveux de lin (02:35)/24 Preludes, Op. 28, No. 19 Vivace – E-flat minor (01:23)/Nocturne No. 2 in C Minor. Moderato e molto espressivo (03:25)/Nocturne No. 4 in A Major. Poco adagio (05:25)/24 Preludes, Op. 28, No. 10 Molto allegro – C-sharp minor (00:33)/Piano Sonata No. 14 In C-Sharp Minor, Op. 27 No. 2 ""Moonlight"": I. Adagio sostenuto (From ""Immortal Beloved"") (05:48)/24 Preludes, Op. 28, No. 17 Allegretto – A-flat major (03:06)/Nocturne in E Minor, Op. 72 No. 1 (04:21)/Nocturne No. 5 in B-Flat Major. Andantino (03:04)/24 Preludes, Op. 28, No. 7 Andantino – A major (00:42)/Piano Sonata No. 7 in D Major, Op. 10 No. 3: III. Menuetto. Allegro (03:01)/Nocturne No. 8 in A Major. Andante (03:58)/24 Preludes, Op. 28, No. 5 Molto allegro – D major (00:36)/Nocturne No. 10 in E Minor. Adagio (03:09)/24 Preludes, Op. 28, No. 9 Largo – E minor (01:26)/Piano Sonata No. 7 in D Major, Op. 10 No. 3: IV. Rondo. Allegro (03:56)/24 Preludes, Op. 28, No. 21 Cantabile – B-flat major (02:01)/Piano Sonata No. 18 in E-Flat Major, Op. 31 No. 3 ""Hunt"": III. Menuetto. Moderato e grazioso (04:37)/24 Preludes, Op. 28, No. 6 Lento allegro – B minor (01:51)/Piano Sonata No. 6 in F Major, Op. 10 No. 2: II. Allegretto (04:00)/24 Preludes, Op. 28, No. 8 Molto allegro – F-sharp minor (01:55)/24 Preludes, Op. 28, No. 20 Largo – C minor (02:04)/24 Preludes, Op. 28, No. 16 Presto con fuoco – B-flat minor (01:06)/Nocturne No. 13 in D Minor. Lento (03:37)/3 Waltzes, Op. 64: No. 2 in C-Sharp Minor (03:35)/24 Preludes, Op. 28, No. 11 Vivace – E major (00:41)/Nocturne No. 9 in E-Flat Major. Andantino (03:29)/24 Preludes, Op. 28, No. 2 Lento – A minor (02:18)/Piano Sonata No. 15 in D Major, Op. 28 ""Pastoral"": III. Scherzo. Allegro vivace (02:29)/Prelude No. 26 in A-flat major op. posth. (Presto con Leggierezza) (00:39)/Nocturne No. 18 in E Major. Allegretto ""Midi"" (04:23)/Piano Sonata No. 6 in F Major, Op. 10 No. 2: III. Presto (02:35)/Bagatelle No. 25 in A Minor, WoO 59 ""Für Elise"" (02:48)/24 Preludes, Op. 28, No. 13 Lento – F-sharp major (03:01)/Piano Sonata No. 12 in A-Flat Major, Op. 26 ""Funeral March"": IV. Allegro (03:07)/Nocturne No. 15 in C Major. Molto moderato (03:43)/Piano Sonata No. 5 in C Minor, Op. 10 No. 1: III. Finale. Prestissimo (04:22)/Gymnopédie No. 1: Var. 1 (04:33)/Nocturne No. 16 in F Major. Molto moderato (05:07)/Piano Sonata No. 12 in A-Flat Major, Op. 26 ""Funeral March"": III. Marcia funebre (05:57)/Piano Sonata No. 5 in C Minor, Op. 10 No. 1: II. Adagio molto (06:58",https://i.scdn.co/image/ab67616d00001e024ccfe177a4f36f212cc0dfa5,146.0,Classical/Early Avant Garde/Early Modern Classical/Impressionism/Post-romantic Era,2024,"Debussy, Claude"
888,Deep Purple,Child In Time - Remastered 1995,70s Rock Anthems Essentials,70s Rock Anthems Essentials,Compilation,2017-02-16,"Rock and Roll - Remastered 2015 (04:43)/2-4-6-8 Motorway - Remastered (03:17)/Hot Blooded - Live (06:57)/School's Out (03:30)/Child In Time - Remastered 1995 (10:13)/You Can't Judge a Book By the Cover (06:32)/Slow Ride (03:58)/Roundabout (08:35)/Milk and Alcohol (02:48)/Wells Fargo (06:17)/Werewolves of London - Remastered 2007 (03:29)/Good Times Roll (03:45)/Give It to Me (06:30)/A Horse With No Name (04:12)/Stay With Me (04:39)/Dixie Chicken (03:56)/Take Your Pleasure Where You Find It (03:43)/Train, Train (03:36)/Baby Blue - Live (03:49)/Easy Rider [Let the Wind Pay the Way] (03:06",https://i.scdn.co/image/ab67616d00001e023ad6ba95c42f9ce35f249dc7,126.0,,2017,Deep Purple
886,Deep Purple,Burn - Remastered 2004,Burn (30th Anniversary Edition),Burn (30th Anniversary Edition),Album,1974-02-15,"Burn - Remastered 2004 (06:04)/Might Just Take Your Life - Remastered 2004 (04:40)/Lay Down, Stay Down - Remastered 2004 (04:20)/Sail Away - Remastered 2004 (05:52)/You Fool No One - Remastered 2004 (04:47)/What's Goin' On Here - Remastered 2004 (04:58)/Mistreated - Remastered 2004 (07:28)/'A' 200 - Remastered 2004 (04:16)/Coronarias Redig - Remastered 2004 / B-Side (05:32)/Burn - 2004 Remix (06:03)/Mistreated - 2004 Remix (07:29)/You Fool No One - 2004 Remix (04:58)/Sail Away - 2004 Remix (05:36",https://i.scdn.co/image/ab67616d00001e02189077bdd7db03dfa349afee,0.0,Album Rock/Classic Rock/Hard Rock/Metal/Rock,1974,Deep Purple
905,Deep Purple,"Lay Down, Stay Down - Remastered 2004",Burn (30th Anniversary Edition),Burn (30th Anniversary Edition),Album,1974-02-15,"Burn - Remastered 2004 (06:04)/Might Just Take Your Life - Remastered 2004 (04:40)/Lay Down, Stay Down - Remastered 2004 (04:20)/Sail Away - Remastered 2004 (05:52)/You Fool No One - Remastered 2004 (04:47)/What's Goin' On Here - Remastered 2004 (04:58)/Mistreated - Remastered 2004 (07:28)/'A' 200 - Remastered 2004 (04:16)/Coronarias Redig - Remastered 2004 / B-Side (05:32)/Burn - 2004 Remix (06:03)/Mistreated - 2004 Remix (07:29)/You Fool No One - 2004 Remix (04:58)/Sail Away - 2004 Remix (05:36",https://i.scdn.co/image/ab67616d00001e02189077bdd7db03dfa349afee,83.0,Album Rock/Classic Rock/Hard Rock/Metal/Rock,1974,Deep Purple
916,Deep Purple,Sail Away - Remastered 2004,Burn (30th Anniversary Edition),Burn (30th Anniversary Edition),Album,1974-02-15,"Burn - Remastered 2004 (06:04)/Might Just Take Your Life - Remastered 2004 (04:40)/Lay Down, Stay Down - Remastered 2004 (04:20)/Sail Away - Remastered 2004 (05:52)/You Fool No One - Remastered 2004 (04:47)/What's Goin' On Here - Remastered 2004 (04:58)/Mistreated - Remastered 2004 (07:28)/'A' 200 - Remastered 2004 (04:16)/Coronarias Redig - Remastered 2004 / B-Side (05:32)/Burn - 2004 Remix (06:03)/Mistreated - 2004 Remix (07:29)/You Fool No One - 2004 Remix (04:58)/Sail Away - 2004 Remix (05:36",https://i.scdn.co/image/ab67616d00001e02189077bdd7db03dfa349afee,129.0,Album Rock/Classic Rock/Hard Rock/Metal/Rock,1974,Deep Purple
879,Deep Purple,'A' 200 - Remastered 2004,Burn (30th Anniversary Edition),Burn (30th Anniversary Edition),Album,1974-02-15,"Burn - Remastered 2004 (06:04)/Might Just Take Your Life - Remastered 2004 (04:40)/Lay Down, Stay Down - Remastered 2004 (04:20)/Sail Away - Remastered 2004 (05:52)/You Fool No One - Remastered 2004 (04:47)/What's Goin' On Here - Remastered 2004 (04:58)/Mistreated - Remastered 2004 (07:28)/'A' 200 - Remastered 2004 (04:16)/Coronarias Redig - Remastered 2004 / B-Side (05:32)/Burn - 2004 Remix (06:03)/Mistreated - 2004 Remix (07:29)/You Fool No One - 2004 Remix (04:58)/Sail Away - 2004 Remix (05:36",https://i.scdn.co/image/ab67616d00001e02189077bdd7db03dfa349afee,291.0,Album Rock/Classic Rock/Hard Rock/Metal/Rock,1974,Deep Purple
889,Deep Purple,Comin' Home - 2010 Digital Remaster,Come Taste The Band: 35th Anniversary Edition,Come Taste The Band: 35th Anniversary Edition,Album,1975,Comin' Home - 2010 Digital Remaster (03:56)/Lady Luck - 2010 Digital Remaster (02:47)/Gettin' Tighter - 2010 Digital Remaster (03:38)/Dealer - 2010 Digital Remaster (03:51)/I Need Love - 2010 Digital Remaster (04:28)/Drifter - 2010 Digital Remaster (04:03)/Love Child - 2010 Digital Remaster (03:08)/This Time Around/Owed To 'G' (Medley) - 2010 Digital Remaster (06:12)/You Keep On Moving - 2010 Digital Remaster (05:24)/You Keep On Moving - Single Edit (04:26)/Comin' Home - 2010 Kevin Shirley Remix (04:08)/Lady Luck - 2010 Kevin Shirley Remix (02:46)/Gettin' Tighter - 2010 Kevin Shirley Remix (04:23)/Dealer - 2010 Kevin Shirley Remix (03:54)/I Need Love - 2010 Kevin Shirley Remix (05:16)/You Keep On Moving - 2010 Kevin Shirley Remix (05:18)/Love Child - 2010 Kevin Shirley Remix (03:07)/This Time Around - 2010 Kevin Shirley Remix (03:21)/Owed To 'G' - 2010 Kevin Shirley Remix (02:56)/The Drifter - 2010 Kevin Shirley Remix (04:03)/Same In L.A. - 2010 Kevin Shirley Remix (03:15)/Bolin/Paice Jam - 2010 Kevin Shirley Remix (05:47,https://i.scdn.co/image/ab67616d00001e029a64dc6caa35c9394d213c5c,0.0,Album Rock/Classic Rock/Hard Rock/Metal/Rock,1975,Deep Purple
904,Deep Purple,Lady Luck - 2010 Digital Remaster,Come Taste The Band: 35th Anniversary Edition,Come Taste The Band: 35th Anniversary Edition,Album,1975,Comin' Home - 2010 Digital Remaster (03:56)/Lady Luck - 2010 Digital Remaster (02:47)/Gettin' Tighter - 2010 Digital Remaster (03:38)/Dealer - 2010 Digital Remaster (03:51)/I Need Love - 2010 Digital Remaster (04:28)/Drifter - 2010 Digital Remaster (04:03)/Love Child - 2010 Digital Remaster (03:08)/This Time Around/Owed To 'G' (Medley) - 2010 Digital Remaster (06:12)/You Keep On Moving - 2010 Digital Remaster (05:24)/You Keep On Moving - Single Edit (04:26)/Comin' Home - 2010 Kevin Shirley Remix (04:08)/Lady Luck - 2010 Kevin Shirley Remix (02:46)/Gettin' Tighter - 2010 Kevin Shirley Remix (04:23)/Dealer - 2010 Kevin Shirley Remix (03:54)/I Need Love - 2010 Kevin Shirley Remix (05:16)/You Keep On Moving - 2010 Kevin Shirley Remix (05:18)/Love Child - 2010 Kevin Shirley Remix (03:07)/This Time Around - 2010 Kevin Shirley Remix (03:21)/Owed To 'G' - 2010 Kevin Shirley Remix (02:56)/The Drifter - 2010 Kevin Shirley Remix (04:03)/Same In L.A. - 2010 Kevin Shirley Remix (03:15)/Bolin/Paice Jam - 2010 Kevin Shirley Remix (05:47,https://i.scdn.co/image/ab67616d00001e029a64dc6caa35c9394d213c5c,44.0,Album Rock/Classic Rock/Hard Rock/Metal/Rock,1975,Deep Purple
892,Deep Purple,Drifter - 2010 Digital Remaster,Come Taste The Band: 35th Anniversary Edition,Come Taste The Band: 35th Anniversary Edition,Album,1975,Comin' Home - 2010 Digital Remaster (03:56)/Lady Luck - 2010 Digital Remaster (02:47)/Gettin' Tighter - 2010 Digital Remaster (03:38)/Dealer - 2010 Digital Remaster (03:51)/I Need Love - 2010 Digital Remaster (04:28)/Drifter - 2010 Digital Remaster (04:03)/Love Child - 2010 Digital Remaster (03:08)/This Time Around/Owed To 'G' (Medley) - 2010 Digital Remaster (06:12)/You Keep On Moving - 2010 Digital Remaster (05:24)/You Keep On Moving - Single Edit (04:26)/Comin' Home - 2010 Kevin Shirley Remix (04:08)/Lady Luck - 2010 Kevin Shirley Remix (02:46)/Gettin' Tighter - 2010 Kevin Shirley Remix (04:23)/Dealer - 2010 Kevin Shirley Remix (03:54)/I Need Love - 2010 Kevin Shirley Remix (05:16)/You Keep On Moving - 2010 Kevin Shirley Remix (05:18)/Love Child - 2010 Kevin Shirley Remix (03:07)/This Time Around - 2010 Kevin Shirley Remix (03:21)/Owed To 'G' - 2010 Kevin Shirley Remix (02:56)/The Drifter - 2010 Kevin Shirley Remix (04:03)/Same In L.A. - 2010 Kevin Shirley Remix (03:15)/Bolin/Paice Jam - 2010 Kevin Shirley Remix (05:47,https://i.scdn.co/image/ab67616d00001e029a64dc6caa35c9394d213c5c,217.0,Album Rock/Classic Rock/Hard Rock/Metal/Rock,1975,Deep Purple
924,Deep Purple,This Time Around/Owed To 'G' (Medley) - 2010 Digital Remaster,Come Taste The Band: 35th Anniversary Edition,Come Taste The Band: 35th Anniversary Edition,Album,1975,Comin' Home - 2010 Digital Remaster (03:56)/Lady Luck - 2010 Digital Remaster (02:47)/Gettin' Tighter - 2010 Digital Remaster (03:38)/Dealer - 2010 Digital Remaster (03:51)/I Need Love - 2010 Digital Remaster (04:28)/Drifter - 2010 Digital Remaster (04:03)/Love Child - 2010 Digital Remaster (03:08)/This Time Around/Owed To 'G' (Medley) - 2010 Digital Remaster (06:12)/You Keep On Moving - 2010 Digital Remaster (05:24)/You Keep On Moving - Single Edit (04:26)/Comin' Home - 2010 Kevin Shirley Remix (04:08)/Lady Luck - 2010 Kevin Shirley Remix (02:46)/Gettin' Tighter - 2010 Kevin Shirley Remix (04:23)/Dealer - 2010 Kevin Shirley Remix (03:54)/I Need Love - 2010 Kevin Shirley Remix (05:16)/You Keep On Moving - 2010 Kevin Shirley Remix (05:18)/Love Child - 2010 Kevin Shirley Remix (03:07)/This Time Around - 2010 Kevin Shirley Remix (03:21)/Owed To 'G' - 2010 Kevin Shirley Remix (02:56)/The Drifter - 2010 Kevin Shirley Remix (04:03)/Same In L.A. - 2010 Kevin Shirley Remix (03:15)/Bolin/Paice Jam - 2010 Kevin Shirley Remix (05:47,https://i.scdn.co/image/ab67616d00001e029a64dc6caa35c9394d213c5c,300.0,Album Rock/Classic Rock/Hard Rock/Metal/Rock,1975,Deep Purple
903,Deep Purple,Intro,Concerto For Group And Orchestra (with The Royal Philharmonic Orchestra),Concerto For Group And Orchestra (with The Royal Philharmonic Orchestra),Album,2002-09-30,Intro (03:27)/Hush - Live (04:40)/Wring That Neck - Live (13:23)/Child in Time - Live (12:02)/Concerto for Group and Orchestra - First Movement: Moderato - Allegro (with The Royal Philharmonic Orchestra) (19:21)/Concerto for Group and Orchestra - Second Movement: Andante (with The Royal Philharmonic Orchestra) (19:11)/Concerto for Group and Orchestra - Third Movement: Vivace - Presto (with The Royal Philharmonic Orchestra) (13:08)/Encore - Concerto for Group and Orchestra - Third Movement:Vivace - Presto (Part) [with The Royal Philharmonic Orchestra] (05:52,https://i.scdn.co/image/ab67616d00001e02ecf54a5104687fa5e79b38bc,0.0,Album Rock/Classic Rock/Hard Rock/Metal/Rock,2002,Deep Purple
901,Deep Purple,Hush - Live,Concerto For Group And Orchestra (with The Royal Philharmonic Orchestra),Concerto For Group And Orchestra (with The Royal Philharmonic Orchestra),Album,2002-09-30,Intro (03:27)/Hush - Live (04:40)/Wring That Neck - Live (13:23)/Child in Time - Live (12:02)/Concerto for Group and Orchestra - First Movement: Moderato - Allegro (with The Royal Philharmonic Orchestra) (19:21)/Concerto for Group and Orchestra - Second Movement: Andante (with The Royal Philharmonic Orchestra) (19:11)/Concerto for Group and Orchestra - Third Movement: Vivace - Presto (with The Royal Philharmonic Orchestra) (13:08)/Encore - Concerto for Group and Orchestra - Third Movement:Vivace - Presto (Part) [with The Royal Philharmonic Orchestra] (05:52,https://i.scdn.co/image/ab67616d00001e02ecf54a5104687fa5e79b38bc,14.0,Album Rock/Classic Rock/Hard Rock/Metal/Rock,2002,Deep Purple
890,Deep Purple,Concerto for Group and Orchestra - First Movement: Moderato - Allegro (with The Royal Philharmonic Orchestra),Concerto For Group And Orchestra (with The Royal Philharmonic Orchestra),Concerto For Group And Orchestra (with The Royal Philharmonic Orchestra),Album,2002-09-30,Intro (03:27)/Hush - Live (04:40)/Wring That Neck - Live (13:23)/Child in Time - Live (12:02)/Concerto for Group and Orchestra - First Movement: Moderato - Allegro (with The Royal Philharmonic Orchestra) (19:21)/Concerto for Group and Orchestra - Second Movement: Andante (with The Royal Philharmonic Orchestra) (19:11)/Concerto for Group and Orchestra - Third Movement: Vivace - Presto (with The Royal Philharmonic Orchestra) (13:08)/Encore - Concerto for Group and Orchestra - Third Movement:Vivace - Presto (Part) [with The Royal Philharmonic Orchestra] (05:52,https://i.scdn.co/image/ab67616d00001e02ecf54a5104687fa5e79b38bc,94.0,Album Rock/Classic Rock/Hard Rock/Metal/Rock,2002,Deep Purple
883,Deep Purple,Bird Has Flown - 2000 Remaster,Deep Purple,Deep Purple,Album,1969-06-21,Chasing Shadows - 2000 Remaster (05:34)/Blind - 2000 Remaster (05:26)/Lalena - 2000 Remaster (05:05)/Fault Line - 2000 Remaster (01:46)/The Painter - 2000 Remaster (03:51)/Why Didn't Rosemary? - 1999 Remaster (05:04)/Bird Has Flown - 2000 Remaster (02:52)/April - 2000 Remaster (12:10)/The Bird Has Flown - 1998 Remaster (02:54)/Emmaretta - 1998 Remaster (03:00)/Emmaretta (BBC Top Gear Session) (03:09)/Lalena - BBC Sounds Like Tony Brandon Show Session (03:33)/The Painter (Version One) [BBC Sounds Like Tony Brandon Show Session] (02:18,https://i.scdn.co/image/ab67616d00001e0225e7fd2f54f8c1965a9d17ca,217.0,Album Rock/Classic Rock/Hard Rock/Metal/Rock,1969,Deep Purple
920,Deep Purple,Speed King - 1995 Remaster,Deep Purple in Rock (Anniversary Edition),Deep Purple in Rock (Anniversary Edition),Album,1970-06-03,Speed King - 1995 Remaster (05:52)/Bloodsucker - 1995 Remaster (04:13)/Child in Time - 1995 Remaster (10:13)/Flight of the Rat - 1995 Remaster (07:55)/Into the Fire - 1995 Remaster (03:29)/Living Wreck - 1995 Remaster (04:32)/Hard Lovin' Man - 1995 Remaster (07:10)/Black Night - 1995 Remaster (03:29)/Studio Chat 1 (00:33)/Speed King - Piano Version (04:22)/Studio Chat 2 (00:27)/Cry Free - Roger Glover Remix (03:21)/Studio Chat 3 (00:05)/Jam Stew - Instrumental (02:31)/Studio Chat 4 (00:40)/Flight of the Rat - Roger Glover Remix (07:55)/Studio Chat 5 (00:31)/Speed King - Roger Glover Remix (05:53)/Studio Chat 6 (00:23)/Black Night - Roger Glover Remix (04:47,https://i.scdn.co/image/ab67616d00001e02914d1e0ea2784475c457b7dc,0.0,Album Rock/Classic Rock/Hard Rock/Metal/Rock,1970,Deep Purple
885,Deep Purple,Bloodsucker - 1995 Remaster,Deep Purple in Rock (Anniversary Edition),Deep Purple in Rock (Anniversary Edition),Album,1970-06-03,Speed King - 1995 Remaster (05:52)/Bloodsucker - 1995 Remaster (04:13)/Child in Time - 1995 Remaster (10:13)/Flight of the Rat - 1995 Remaster (07:55)/Into the Fire - 1995 Remaster (03:29)/Living Wreck - 1995 Remaster (04:32)/Hard Lovin' Man - 1995 Remaster (07:10)/Black Night - 1995 Remaster (03:29)/Studio Chat 1 (00:33)/Speed King - Piano Version (04:22)/Studio Chat 2 (00:27)/Cry Free - Roger Glover Remix (03:21)/Studio Chat 3 (00:05)/Jam Stew - Instrumental (02:31)/Studio Chat 4 (00:40)/Flight of the Rat - Roger Glover Remix (07:55)/Studio Chat 5 (00:31)/Speed King - Roger Glover Remix (05:53)/Studio Chat 6 (00:23)/Black Night - Roger Glover Remix (04:47,https://i.scdn.co/image/ab67616d00001e02914d1e0ea2784475c457b7dc,35.0,Album Rock/Classic Rock/Hard Rock/Metal/Rock,1970,Deep Purple
893,Deep Purple,Flight of the Rat - 1995 Remaster,Deep Purple in Rock (Anniversary Edition),Deep Purple in Rock (Anniversary Edition),Album,1970-06-03,Speed King - 1995 Remaster (05:52)/Bloodsucker - 1995 Remaster (04:13)/Child in Time - 1995 Remaster (10:13)/Flight of the Rat - 1995 Remaster (07:55)/Into the Fire - 1995 Remaster (03:29)/Living Wreck - 1995 Remaster (04:32)/Hard Lovin' Man - 1995 Remaster (07:10)/Black Night - 1995 Remaster (03:29)/Studio Chat 1 (00:33)/Speed King - Piano Version (04:22)/Studio Chat 2 (00:27)/Cry Free - Roger Glover Remix (03:21)/Studio Chat 3 (00:05)/Jam Stew - Instrumental (02:31)/Studio Chat 4 (00:40)/Flight of the Rat - Roger Glover Remix (07:55)/Studio Chat 5 (00:31)/Speed King - Roger Glover Remix (05:53)/Studio Chat 6 (00:23)/Black Night - Roger Glover Remix (04:47,https://i.scdn.co/image/ab67616d00001e02914d1e0ea2784475c457b7dc,109.0,Album Rock/Classic Rock/Hard Rock/Metal/Rock,1970,Deep Purple
902,Deep Purple,Into the Fire - 1995 Remaster,Deep Purple in Rock (Anniversary Edition),Deep Purple in Rock (Anniversary Edition),Album,1970-06-03,Speed King - 1995 Remaster (05:52)/Bloodsucker - 1995 Remaster (04:13)/Child in Time - 1995 Remaster (10:13)/Flight of the Rat - 1995 Remaster (07:55)/Into the Fire - 1995 Remaster (03:29)/Living Wreck - 1995 Remaster (04:32)/Hard Lovin' Man - 1995 Remaster (07:10)/Black Night - 1995 Remaster (03:29)/Studio Chat 1 (00:33)/Speed King - Piano Version (04:22)/Studio Chat 2 (00:27)/Cry Free - Roger Glover Remix (03:21)/Studio Chat 3 (00:05)/Jam Stew - Instrumental (02:31)/Studio Chat 4 (00:40)/Flight of the Rat - Roger Glover Remix (07:55)/Studio Chat 5 (00:31)/Speed King - Roger Glover Remix (05:53)/Studio Chat 6 (00:23)/Black Night - Roger Glover Remix (04:47,https://i.scdn.co/image/ab67616d00001e02914d1e0ea2784475c457b7dc,151.0,Album Rock/Classic Rock/Hard Rock/Metal/Rock,1970,Deep Purple
